ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
30214	hunt down	hunt	down	3.000000	1.333330	But, in the last analysis, every witch is prosecuted, not because she amuses herself with riding a broomstick or because she has taken a fiend for a lover: she is hunted down like a wolf because she is an enemy to mankind.
30215	calm down	calm	down	3.000000	1.632990	When he calms down, he realizes that only he and his mother are left alive.
30216	calm down	calm	down	3.000000	1.632990	he took me aside after the u -16 hurling championship final, that i didnt play in, i was devestated and Mick took me aside and basically calmed me down!
30217	cool down	cool	down	3.000000	1.699670	My kids love them and they were quite easy to make - the only hard part is waiting for them to cool down enough to eat them.
30218	slow down	slow	down	3.000000	1.763830	""" Why did n't you tell me to slow down?"
30219	slow down	slow	down	3.000000	1.763830	But passive drivers behind you hate you for it as they do n't know you 're slowing down - the usual indications of cars in front slowing down are brake lights.
30220	drive down	drive	down	3.000000	1.825740	Samuel appeared with the minibus and drove down to the jetty by 05.30.
30221	settle down	settle	down	3.000000	1.885620	The crowd settles down as singers dressed as shepherds and shepherdesses sing a song of farewell.
30222	pass down	pass	down	3.000000	1.885620	When this level reaches the floor of the drains, the water...... which passes down through the land lying between the drains, bears down upon that which has already accumulated in the soil, and forces it to seek an outlet by rising into the drains.
30223	knock down	knock	down	3.000000	1.943650	"If she did, she ' s most likely got knocked down by the folks fetchin ' out the things; or mebby her clo'es ketched afire --  should n't wonder at all, should you? """
30224	move down	move	down	3.000000	2.403700	"He set his cup down; moved his chair a little way from the table at which...... the landlord. """
30225	calm down	calm	down	3.100000	0.737865	But I went to her and held her until she calmed down and we prayed together and finally, finally, she slept.
30226	hunt down	hunt	down	3.100000	0.994429	Then Guy, seeing the men interested, proceeded to relate how Acton, chancing to discover Diana at her bath, was transformed by her into a stag, and hunted down by his own hounds.
30227	drive down	drive	down	3.100000	1.197220	It is a pleasant walk or drive down to Elberon when there is a sea-breeze, especially if there happen to be a dozen yachts in the offing.
30228	write down	write	down	3.100000	1.449140	It would be a safe thing to wager that the critics who have endeavored to write down these beautiful productions would not he always able, without handling them, to decide which was brush and which was printing-press.
30229	hunt down	hunt	down	3.100000	1.523880	After a fanatic had killed him, the local chief swore that he would hunt down the assassin and he wrote to Charles ' sister in France saying, ' All is dark to me.
30230	set down	set	down	3.100000	1.523880	The second plate of soup, brought from the servingtable, is set down, from the right, before the guest next in order.
30231	send down	send	down	3.100000	1.595130	The problem is that you 're basically sent down this gauntlet with minimal control over how you take it, and you have to kill everything in your path before it kills you.
30232	walk down	walk	down	3.100000	1.595130	"Rufus turned and began to walk up and down again. """
30233	calm down	calm	down	3.100000	1.728840	"He essayed to calm down his impetuous eagerness for a decision of his fate, and said penitently: "" I beg your pardon."
30234	tear down	tear	down	3.100000	2.079000	"If you ever go to Berlin, make sure you thank a conservative for telling Gorbachev to "" tear down this wall."
30235	cut down	cut	down	3.111110	1.964970	It is marvelous stuff - you can cut it down to any size.
30236	slow down	slow	down	3.200000	0.918937	CHAPTER III KATHERINE COMES HOME Next morning when the Limited slowed down beside the old frame station --  a new one of brick was rising across the tracks --  a young woman descended from a Pullman at the front of the train.
30237	slow down	slow	down	3.200000	1.475730	""" The ship, or the car, on the right has the right of way, meaning that the other is legally obliged to slow down and let him go through the intersection first."
30238	pin down	pin	down	3.200000	1.475730	With her hands begins scooping upon him the...... laughing, pinning down her arms, putting his arms around her.
30239	drop down	drop	down	3.200000	1.549190	Probably have to wait for to drop down in price before consumers really get a bite out of the pie.
30240	send down	send	down	3.200000	1.619330	Being sent down a corridor, or catching a glimpse of my hunter before something else drags my own focus away is a chilling feeling.
30241	slow down	slow	down	3.200000	1.619330	To do this in a neutral way, however, would slow down all large file downloads.
30242	burn down	burn	down	3.200000	1.619330	"appropriating more money it would be a good deal better for the State to put a torch to tile buildings and burn them down and turn a...... Presidents and professors dismissed his denunciation as a mass of unfounded absurdities. """
30243	close down	close	down	3.200000	1.619330	The workmen had dispersed, and the door and windows were closed, and the curtains all down, so that the child thought nobody was there, but she went quietly in, as she had been accustomed, and tapped at Archie 's room.
30244	scroll down	scroll	down	3.200000	1.686550	I totally ripped off your post and did n't know it ' til I scrolled down.
30245	close down	close	down	3.200000	1.686550	It was in vain to think of reading or working below, for we were too tired, the hatchways were closed down, and every thing was wet and uncomfortable, black and dirty, heaving and pitching.
30246	let down	let	down	3.200000	1.751190	With hook and axes the firemen rushed in; hose was let down through the manholes, and down there in the depths the battle was fought and won.
30247	set down	set	down	3.200000	1.873800	"Den de yuther creeturs dey laugh, en holler back: "" ' Ef big man like you ca n't set in a cheer, he better set down on...... dar, den, ' sez ole Brer Rabbit, sezee. '"
30248	walk down	walk	down	3.200000	1.988860	"Then she walked down...... put out these lights? """
30249	pin down	pin	down	3.200000	2.043960	Saxe 's body was pinned down by the wreckage arid it required some time to remove It.
30250	throw down	throw	down	3.200000	2.097620	It became his turn to bat and he picked up the cricket glove that had just been thrown down on the ground by the last batsman.
30251	send down	send	down	3.300000	0.948683	He sed medeyum, so I went up to Johnny Roache 's ship-yard and had them send a galley down to the offis, wot would be big enuf for a good sized skooner.
30252	slow down	slow	down	3.300000	0.948683	The Bellevite went ahead with all speed till the signal was given to slow down.
