ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
70138	abschütteln	schütteln	ab	2.200000	1.686550	-- Weil ich noch trinken will, entgegnete Dieser, und schüttelte sie ab.
70139	abhaken	haken	ab	2.200000	1.751190	Wenn eine Aufgabe als erledigt abgehakt ist, wird sie automatisch an die nächste Instanz weitergeleitet.
70140	abschieben	schieben	ab	2.200000	1.751190	&quot; Du Idiot, und wenn du weiter Scheiße baust, dann werden sie dich abschieben.
70141	abkommen	kommen	ab	2.200000	1.751190	Auch diese Einrichtung wurde später unhaltbar, und wahrscheinlich kam sie einfach dadurch ab, daß das Volk aus Mangel an Interesse wegblieb.
70142	abstecken	stecken	ab	2.200000	1.751190	Das Lager bei Kalisch ist zwar abgesteckt, aber bis heute noch nicht bezogen; in Kalisch selbst sind nicht viel Truppen.
70143	abdrücken	drücken	ab	2.200000	1.813530	Auf der rechten Seite sechs Mal abgedrückt, dann loslaufen, Magazin raus, neues rein und bei der zweiten Barrikade in Anschlag gehen.
70144	abnehmen	nehmen	ab	2.200000	1.873800	Während die Zahl der Hochöfen also abgenommen hatte, war ihre durchschnittliche Jahresleistung in der Zeit von 1871 bis 1880 von 5110 Tonnen auf 11094 Tonnen gestiegen.
70145	abschieben	schieben	ab	2.200000	1.988860	Ich bin ziemlich sicher, dass sie die so wollte und jetzt bloss ihre Schuld auf den Tatöwier-Sündenbock abschieben will.
70146	abschließen	schließen	ab	2.200000	1.988860	Die Baumfällarbeiten müssen aufgrund des naturschutzgesetzlichen Verbotszeitraumes bis zum 1. März abgeschlossen sein und werden daher Ende dieser Woche erfolgen.
70147	absehen	sehen	ab	2.200000	1.988860	Die Homopolen Stauraxonien mit ungleichen Kreuzaxen, welche wir kurz Allostauren nennen wollen, haben als bestimmte Grundform die amphithecte Doppelpyramide, oder, wenn man bloß die beiden idealen Kreuzaxen berücksichtigt und von den realen absieht, das Rhomben-Oktaeder.
70148	abwenden	wenden	ab	2.200000	2.097620	Wenn ferner Epikur in seinen ersten Jünglingsjahren ein Zuhörer des Pamphilos war, so ließe sich darauf die Vermutung bauen, dass dieser in seinem höheren Alter vielleicht wegen Abnahme der sinnlichen Kräfte sich ganz von der Malerei ab und zu rein theoretischen und philosophischen Studien gewendet habe.
70149	abwandern	wandern	ab	2.200000	2.149940	Es ändert jedoch für die Tiere meist nicht viel, denn diese Züchter &quot; wandern &quot; dann einfach zu einem der unzähligen kleinen &quot; Rassehundvereine &quot; ab.
70150	abhaken	haken	ab	2.300000	1.251670	Ich könnte das gleiche von mir sagen, selbst schuld, dass ich es 4 Jahre ausgehalten habe, aber ich habe es heute als Erfahrung abgehakt.
70151	abtragen	tragen	ab	2.300000	1.251670	Die Idee ein geordneten Insolvenz wäre, dass Griechenland sich gemeinsam mit der Euro-Zone zusammensetzt und sagt: &quot; Gut, wir sind überschuldet, wir wissen, dass der Schuldenberg nicht abgetragen werden kann, und deshalb müssen wir eine Lösung finden.
70152	abschließen	schließen	ab	2.300000	1.494430	Und so kam es, dass das Jahr 1899 bloß mit einem Saldo von fl. 246·76 abschloss, was gegen das Jahr 1898 ein kleines Minus bedeutet.
70153	abweisen	weisen	ab	2.300000	1.567020	Während der Entscheid des Gesundheits - und Sozialdepartementes in der Hauptsache noch aussteht, wies das Departement das Gesuch um Wiederherstellung der aufschiebenden Wirkung der Verwaltungsbeschwerde ab.
70154	abbringen	bringen	ab	2.300000	1.567020	Er ließ sich von seinem Vorhaben endlich abbringen, und wir gingen in das Kaktushaus.
70155	abweisen	weisen	ab	2.300000	1.636390	Wie können wir sicher gehen, dass Ihr Aíturs Allmacht nicht ebenso schnell abweist, wie Euren heidnischen Glauben an Arceus?
70156	abbringen	bringen	ab	2.300000	1.636390	Darum wollte er jetzt den Streitfall, unter Österreichs Vermittlung, dem Bundestage zur Entscheidung vorlegen, und erst durch die dringenden Vorstellungen des Auswärtigen Amts ließ er sich von diesem unglücklichen Gedanken, der unfehlbar Alles verdorben hätte, wieder abbringen.
70157	abschweifen	schweifen	ab	2.300000	1.636390	Dabei benahm er sich äußerlich so ruhig und besonnen und schweifte so wenig von der Rede ab, dass über sein Irresein mehrmals die größten Zweifel entstanden.
70158	abklingen	klingen	ab	2.300000	1.702940	Deutlicher erkennt man die Perioden, in welchen die Krankheit sich zurückzieht und abklingt, und im selben Maße tritt auch das Licht des Geistes wieder hervor.
70159	abschütteln	schütteln	ab	2.300000	1.766980	Ich weiß aber nicht, ob es möglich sein wird, die Unvermeidbarkeit des Übergangs zu einem &quot; postfordistischen &quot; Paradigma abzuschütteln, in dem die Arbeitskraft ein weiteres Mal nur als reines Objekt oder träge Masse vorkommt.
70160	absprechen	sprechen	ab	2.300000	1.766980	Die ersten Materialien trudelten früher als abgesprochen ein und wir mussten eine Nachtwache organisieren.
70161	abtasten	tasten	ab	2.300000	1.766980	Die Brustregion wird über eine Länge von etwa 40 cm &quot; gescannt &quot;, also vom Kameraring abgetastet, so dass die Verteilung des markierten Traubenzuckers im Herzmuskel dreidimensional dargestellt werden kann.
70162	ablehnen	lehnen	ab	2.300000	1.888560	Dass Sie aus loyaler Rücksicht auf das Lyzeum eine Mitwirkung an einer vom Letteverein im größeren Stil zu errichtenden Frauenbildungsanstalt abgelehnt, verdient meine volle Anerkennung; indes Victoria-Lyzeum und Letteverein bilden durchaus keine Gegensätze, ergänzen sich vielmehr.
70163	abtasten	tasten	ab	2.300000	1.946510	Spaetestens bei &quot; gesamplet &quot; wird es dann schon haesslich und ich koennte auch &quot; abgetastet &quot; sagen - aber schon auf dem Oszischirm steht dann wieder &quot; SR &quot;.
70164	abdrehen	drehen	ab	2.300000	2.002780	Brücken raus findet dann vermutlich auch durch ganz normales &apos; abdrehen &apos; der Terminals statt, oder?
70165	absprechen	sprechen	ab	2.300000	2.213590	Mit Hughes hast Du Recht und NIEMAND will hier BJ sein Talent absprechen, aber Florian ist viel vielseitiger, strategischer und cleverer als Hughes, bei Matt weißt Du was Dich erwartet, aber gegen Florian?!!
70166	abhauen	hauen	ab	2.300000	2.311810	Nichts half ihm mehr die Bitte, sein Haupt hieb Jener ab, So sank bei seinem Ohme der Neffe früh ins Grab.
70167	abtöten	töten	ab	2.400000	1.646550	Verleihe gnädig, daß ich alle Züchtigungen und Strafen, die du mir zur Sühne für meine Sünden auflegst, geduldig ertrage, meine Sinne aus Liebe zu dir beständig abtöte und dich nie mehr durch eine Sünde betrübe.
70168	abschließen	schließen	ab	2.400000	1.776390	Genug, der Oranier versagte seine Genehmigung einem Vertrage, den seine Bevollmächtigten genau nach seinen eigenen Weisungen abgeschlossen hatten.
70169	abbiegen	biegen	ab	2.400000	1.837870	Durch die Örtlichkeit sind hier der Faserung große Schwierigkeiten geboten; sie ist überhaupt nur an gut in Alkohol erhärteten Gehirnen mit Erfolg auszuführen, und gerade an solchen lassen sich die überhängenden Teile der Hemisphäre, welche die Insel selbst ja ganz verdecken, sehr schwer abbiegen.
70170	abweisen	weisen	ab	2.400000	1.837870	So sind z. B. in folgender Strophe die ersten Halbverse der ersten und zweiten Zeile jambisch, die sich ihnen anschließenden trochäisch, bis der Jambus, der sich nicht abweisen läßt, das Übergewicht gewinnt, und die beiden letzten Verse ganz jambisch gebildet sind:
70171	abkommen	kommen	ab	2.400000	1.897370	War er rechts oder links abgekommen und an dem Dorfe vorbei?
70172	abnehmen	nehmen	ab	2.400000	2.011080	der ernst guckende mann hinter ihm nimmt die nummer dir ab.
70173	abnutzen	nutzen	ab	2.400000	2.270580	&quot; Prosagedichte, die die Zwischenräume und - zeiten zwischen Imagination und Realität betreten, sprachliches Neuland erschließen, &apos; während die Landschaft sich unter dem täglichen Blick abnutzt &apos;.
70174	absprechen	sprechen	ab	2.500000	1.433720	Ich habe mit meiner TÄ abgesprochen und auch sie meinte das Bewegung sehr wichtig sei für den restlichen Muskelaufbau.
70175	abschieben	schieben	ab	2.500000	1.433720	-- In den letzten Tagen wurde in Konstantinopel eine größere Anzahl von Armeniern verhaftet, die zum Teile in ihre Heimat nach Kleinasien abgeschoben wurden.
70176	abbringen	bringen	ab	2.500000	1.581140	Sein ganzes Denken war darauf gerichtet, das Gespräch auf seinen Freund Jenatsch zu bringen, ohne durch die sichere Unterhaltungskunst des Provveditore von der Fährte abgebracht und spielend im Kreise herumgeführt zu werden.
70177	abgewöhnen	gewöhnen	ab	2.500000	1.649920	Muß ich mir jetzt für &quot; alles &quot; meine Mikrowelle abgewöhnen?
70178	abschweifen	schweifen	ab	2.500000	1.649920	Aber ich glaube, jetzt schweifen wir zu sehr ab...
70179	abtöten	töten	ab	2.500000	1.649920	Die Vorwürfe, welche seit der Reformation der Kunst durch Karstens, Schick, Wächter, Koch gegen die Akademien erhoben worden, sind bekannt und laufen alle auf den eines Mechanismus hinaus, der im Schüler die künstlerische Individualität und den Natursinn abtöte.
70180	abrutschen	rutschen	ab	2.500000	1.715940	Möglicherweise sogar Angst um die künftigen Ergüsse ihrer Helden haben, denn sollten unsere &quot; Working Man Heroes &quot; tatsächlich irgendwann in diese Bereiche abrutschen, ist good old Dixieland endgültig abgebrannt.
70181	abgewöhnen	gewöhnen	ab	2.500000	1.779510	Hallo, einem von uns vermitteltem Hund wurde das Katzenjagen in der Wohnung mit der Wasserpistole abgewöhnt.
70182	abwischen	wischen	ab	2.500000	1.840890	Jede Fliege, die daran geleckt hat, wird abgewischt, so bleibt ihm Alles verborgen!
70183	abnutzen	nutzen	ab	2.500000	1.900290	Zögern Sie damit nicht zu lange, denn durch das leichte Querstehen der Räder bei Geradeausfahrt nutzen sich die Reifen überdurchschnittlich stark ab und sind, je nachdem, wie groß die Abweichung ausfällt, mehr oder weniger schnell zerstört.
70184	abschieben	schieben	ab	2.500000	1.900290	Eher fühlen sich Senioren abgeschoben und entwurzelt, denen der Übertritt in ein Heim mit allerlei Argumenten versüßt wird, denn das gewohnte soziale Umfeld geht zwangsläufig verloren.
70185	abweisen	weisen	ab	2.500000	2.013840	Die Fliegen aber, die kein deutsch verstanden, ließen sich nicht abweisen, sondern kamen in immer größerer Gesellschaft wieder.
70186	abbiegen	biegen	ab	2.500000	2.068280	Auf dieser gelangen wir, rechts abbiegend, an der Karolastraße vorüber, nach der Albertstraße, an der sich die Drogistenschule befindet.
70187	abtragen	tragen	ab	2.500000	2.121320	In Guatemala kann die Firma Montana ungestört ganze Berge abtragen.
70188	abwandern	wandern	ab	2.500000	2.121320	Im März 1981 wanderte der Kevelaerer Bundestagsabgeordnete Helmut Esters nach Kleve ab.
70189	abschütteln	schütteln	ab	2.545450	1.694910	Arnim und D' Ester, Schwerin und Kirchmann suchen gegenseitig die persönlichen Angriffe abzuschütteln.
70190	abbiegen	biegen	ab	2.600000	1.349900	Letztlich sind ja die Unionsparteien dafür bekannt, dass sie zwar immer mal wieder &quot; rechts blinken &quot; aber stets &quot; links abbiegen &quot;.
70191	abschauen	schauen	ab	2.600000	1.429840	Die Grundlage für das Schaffen des charakteristisch Schönen ist neben dem gebildeten Geschmack die Phantasie, in welcher die Eindrücke, Spuren, Empfindungen zu geistigen Gestalten sich gruppieren, zu Bildern, die gewissermaßen unter Kontrolle des Geschmacks aus der Phantasie abgeschaut werden.
70192	abkommen	kommen	ab	2.600000	1.505550	Vorbei an einer Taucherplattform mit Telefonhäuschen, Autowracks die von der Straße abgekommen sind, vom Berg in den See gestürzte Bäume, eine interessante Felswand und der nicht zu vergessenen beeindruckenden Felsüberhang in 17 Metern Tiefe wird hier alles geboten, was zu einem Süsswassertauchgag gehört.
70193	absprechen	sprechen	ab	2.600000	1.505550	Diesen wird die Eigenschaft von Gesetzen, d. h. von staatlich aufgestellten Rechtssätzen abgesprochen.
70194	abwenden	wenden	ab	2.600000	1.577620	Das Team spielt gegen der Abstieg, alles andere wäre eine Entscheidung, doch man hat sich Erfahrung mit ins Boot geholt, mit der es eventuell möglich wäre, den sicher geglaubten Abstieg doch noch abzuwenden.
70195	abschließen	schließen	ab	2.600000	1.776390	Meine Landsleute haben ganz andere Ansichten, als eine kleine Partei in Wien, welche um jeden Preis Österreich von Deutschland abschließen, und die Metternichschen Zustände zurückführen wollen.
70196	absprechen	sprechen	ab	2.600000	1.776390	Es liegt schon an sich etwas die Menschheit Herabwürdigendes in dem Gedanken, irgend einem Menschen das Recht abzusprechen, ein Mensch zu sein.
70197	absenken	senken	ab	2.600000	1.897370	&quot; Wer sein eigenes Gehalt absenkt, ist verrückt geworden oder steht finanziell unter erheblichem Druck &quot;, denkt sich da der private Anteilseigner.
70198	abdrehen	drehen	ab	2.600000	1.955050	Und zwar &quot; Faster, harder, louder &quot; als es einige erwartet hatten - und nach einem Tag voller Heavy Metal noch vertragen konnten... und so wurde den sympathischen Londonern zum Schluss mit einem Augenzwinkern der Saft abgedreht.
70199	abrutschen	rutschen	ab	2.600000	2.366430	Er rutschte deshalb mit Ergebnissen von 594, 592 und für ihn selbst nicht zufrieden stellenden 587 Ringen vom dritten auf den siebten Rang ab.
70200	abschließen	schließen	ab	2.666670	1.658310	Ab 1884 studierte er in München und Leipzig Naturwissenschaften, insbesondere Geologie, und promovierte zum Dr. phil. Erst danach begann er mit dem Studium der Medizin, das er 1892 mit der Promotion abschloß.
70201	abkürzen	kürzen	ab	2.700000	1.337490	Neben der Autobahnbrücke verläuft eine sehenswerte Eisenbahnbrücke aus dem Jahr 1895. Kurz danach mündet der Donau-Schwarzmeer-Kanal, der für die Schiffe den Weg zum Schwarzen Meer um 380 km abkürzt, in die Donau.
70202	abweisen	weisen	ab	2.700000	1.494430	Das Finanzgericht Köln (FG ) wies die Klage ab.
70203	abhaken	haken	ab	2.700000	1.567020	Herr Deiss zeigte sich beeindruckt von den Präsentationen und meinte, die Lernenden könnten das Thema &quot; Sozialkompetenz &quot; aus seiner Sicht gleich abhaken in ihrer Lerndokumentation.
70204	absperren	sperren	ab	2.700000	1.567020	Hier sind alle Wege knallhart geschottert -- die unbefestigten in der Karte ausgewiesenen sind sämtlich vom Jagdpächter als &quot; Wildruhezonen &quot; abgesperrt.
70205	abfüllen	füllen	ab	2.700000	1.828780	&quot; Während des Gespräches füllte der Wirt ein Glas Bier ab und stellte es Rolf hin.
70206	absprechen	sprechen	ab	2.700000	1.828780	Ja man spricht dem Weibe auch heute noch schlankweg das Menschentum ab.
70207	abnutzen	nutzen	ab	2.700000	1.888560	Da die hölzernen Schienen zu bald abgenutzt wurden, so legte 1776 Curr eiserne auf hölzerne Grundlagen, 1797 Barns auf steinerne.
70208	abwandern	wandern	ab	2.700000	1.888560	Selbiger tat aber als wüßte er von Nichts, und berichtete nur, daß sein Mühlenknappe seit einer Stunden abgewandert sei.
70209	abschütteln	schütteln	ab	2.700000	2.002780	Um ihn abzuschütteln stellte sie sich vor, wie sie ihre Augen aufschlägt und jemand sie stürmisch umarmt oder zur Begrüßung mit einem Finger über ihre Wange fährt.
70210	abtragen	tragen	ab	2.700000	2.002780	127 Ein Berg kann man abtragen, worum sollt man nicht einen Schatz abtragen.
70211	absprechen	sprechen	ab	2.800000	1.398410	Das Thema und die Geschichten können Sie gerne mit mir absprechen.
70212	abstecken	stecken	ab	2.800000	1.475730	Ich muß ihn dann vom Computer abstecken, ausschalten und wieder anstecken um mit der Dateiübertragung weiterzumachen.
70213	abhaken	haken	ab	2.800000	1.549190	Drucken Sie die Liste aus, und haken Sie Punkt für Punkt ab.
70214	abstecken	stecken	ab	2.800000	1.751190	Sie, die Vertreter, beschlossen das Grundgesetz, das Gesetzt der Gesetze, das nebenbei eben jene geographische Grenze absteckte, welche ein Volk benannte, dessen Vertreter sie dadurch wurden, indem sie im Namen dieses noch nicht existenten Volkes das Gesetz unterschrieben.
70215	abwandern	wandern	ab	2.800000	1.751190	In meiner Freizeit fahre ich gerne Rad (im Sommer ), wandere ab und zu und beschäftige mich mit Fantasy-Rollenspielen.
70216	abbiegen	biegen	ab	2.800000	1.813530	Hier am Abzweig biegt er nach Süden ab, folgt dem Ruhrtal bis Hagen.
70217	abdrehen	drehen	ab	2.800000	1.813530	Als sie fertig waren - nach höchstens 2 min - haben sie abgedreht und sind wieder ganz knapp über den Bäumen fliegend verschwunden.
70218	abwählen	wählen	ab	2.800000	1.813530	Die MS-Exportkarte wird wieder aktiv, wenn auf der GE-Exportkarte die Option &quot; Einstellungen GoogleEarth-Dateien für Projekt-Ordner &quot; wieder abgewählt wird.
70219	abdrehen	drehen	ab	2.800000	1.813530	Was nun den angeblich früheren Lauf der Donau betrifft, so trägt das Terrain davon durchaus keine Spur, im Gegenteil zeigt der Höhenzug nirgend eine Unterbrechung oder beträchtliche Einsenkung, und überhaupt dreht sich die Donau schon zwei Stunden oberhalb Czernawada fast rechtwinklig von ihrer Normal-Direktion ab.
