ContextID	Compound	Mod	Head	ModAvg	ModStd	HeadAvg	HeadStd	Context
50113	Arbeitsfähigkeit	Arbeit	Fähigkeit	4.500000	0.707107	4.000000	1.414210	Bekanntlich hat die Tagung des böhmischen Landtages ein jähes Ende genommen, weil die Tschechen sich nicht dazu verstehen wollten, die Arbeitsfähigkeit des Landtages durch die Zusicherung der Einstellung der Obstruktion im Reichsrate zu ermöglichen.
50114	Arbeitsfähigkeit	Arbeit	Fähigkeit	4.000000	1.632990	4.000000	1.699670	J. vom 19. Dezember 2008 verschaffte Klarheit über die Arbeitsfähigkeit und bildete die - den Anforderungen an die Beweiskraft (BGE 134 V 231 E. 5.1 S. 232; BGE 125 V 351 E. 3 a S. 352 mit Hinweis ) genügende - medizinische Grundlage für den Rentenentscheid.
50115	Arbeitsfähigkeit	Arbeit	Fähigkeit	4.700000	0.483046	4.300000	1.059350	Daher fingiere die Nahtlosigkeitsregelung (uriblank ) in § 125 SGB III die Arbeitsfaehigkeit zugunsten der Betroffenen.
50116	Arbeitsfähigkeit	Arbeit	Fähigkeit	4.900000	0.316228	4.400000	0.843274	"Sie haben mittlerweile einen ähnlich großen Stellenwert als Bedrohungsfaktor für die Arbeitsfähigkeit der Beschäftigten wie die früher dominierenden physischen Gesundheitsrisiken (Staublunge etc. ) von Arbeit: "" Unter Berufstätigen stiegen die gemeldeten Fehlzeiten mit der Diagnose von psychischen Störungen von 2006 bis 2011 um 65 Prozent ""."
50117	Arbeitsfähigkeit	Arbeit	Fähigkeit	4.800000	0.421637	4.700000	0.483046	Dabei geht es um die Klärung der Frage, in welchem Ausmass die Arbeitsfähigkeit in der bisherigen Tätigkeit besteht und ob allenfalls in einer anderen, dem Leiden besser angepassten Tätigkeit eine volle Arbeitsfähigkeit erreicht werden könnte.
50118	Arbeitsfähigkeit	Arbeit	Fähigkeit	4.800000	0.632456	4.900000	0.316228	Hier hast Du die Möglichkeit, Deine eigene Arbeitsfähigkeit und mögliche Problembereiche zu erkennen und zu reflektieren.
50119	Arbeitsprozess	Arbeit	Prozess	4.800000	0.421637	3.600000	1.646550	Schon in der Firma xxx habe ich in einem größeren Team und mit anderen Abteilungen zusammengearbeitet und es bereitet mir keine Schwierigkeiten mich in neue Arbeitsprozesse einzuarbeiten.
50120	Arbeitsprozess	Arbeit	Prozess	4.300000	1.636390	4.200000	1.229270	Denn bevor die gesetzliche Erwerbsminderungsrente gezahlt wird, müssen Sie schon erheblich außer Standen sein, am Arbeitsprozess teilzunehmen.
50121	Arbeitsprozess	Arbeit	Prozess	4.500000	0.707107	4.400000	0.843274	Das Programm soll über eine graphische Benutzeroberfläche bedienbar sein und eine einfache Beurteilung des Arbeitsprozesses bei veränderten Systemparametern ermöglichen.
50122	Arbeitsprozess	Arbeit	Prozess	4.900000	0.316228	4.400000	1.074970	Hohe Investitionen sind in den Sand gesetzt, wenn eine Software nicht das hält, was sie verspricht und die täglichen Arbeitsprozesse nur ungenügend optimiert.
50123	Arbeitsprozess	Arbeit	Prozess	4.900000	0.316228	4.600000	1.264910	Mit der iw 3 - Software unterstützen wir Arbeitsprozesse optimal und ermöglichen den Informationsaustausch über das eM @w-Verfahren der Bundesagentur (BA ).
50124	Arbeitsverhältnis	Arbeit	Verhältnis	4.200000	1.549190	2.300000	1.766980	Auch bezüglich der Arbeitsverhältnisse lagen hier die Verhältnisse ganz anders wie in Ägypten.
50125	Arbeitsverhältnis	Arbeit	Verhältnis	5.000000	0.000000	2.400000	1.712700	Man sieht, dass das so entwickelte Arbeitsverhältnis um so günstiger wird, je mehr Zeit von der Flugdauer zum Niederschlagen der Flügel verwendet wird oder je schneller die Flügel gehoben werden.
50126	Arbeitsverhältnis	Arbeit	Verhältnis	4.700000	0.483046	2.900000	1.449140	-- Der Vorstand des Verbandes der deutschen Handschuhmacher teilte z. B. der General-Kommission der Gewerkschaften Deutschlands im Jahre 1894 mit daß in Folge der ungünstigen Konjunktur und übergroßen Arbeitslosigkeit die Gefahr vorliege, daß die Fabrikanten die Arbeitsverhältnisse verschlechtern würden.
50127	Arbeitsverhältnis	Arbeit	Verhältnis	4.700000	0.674949	2.900000	1.595130	Denn schließlich arbeiten viele Fotografen auch in einem festen Arbeitsverhältnis bei einem Fotostudio und sind hierbei tätig.
50128	Arbeitsverhältnis	Arbeit	Verhältnis	4.500000	1.269300	3.200000	1.751190	"-- Über die Arbeitsverhältnisse im Kreise Heilbronn bringt der "" Gewerkverein "" sehr ausführliche Mitteilungen, welchen wir Folgendes entnehmen:"
50129	Arbeitsverhältnis	Arbeit	Verhältnis	4.200000	1.229270	3.400000	1.837870	Das Arbeitsverhältnis wurde durch den BAT in der für die evangelische Kirche einschlägigen Fassung bestimmt.
50130	Arbeitsverhältnis	Arbeit	Verhältnis	4.900000	0.316228	3.500000	1.080120	Natürlich finden Sie hier nur die Mitarbeiter und Mitarbeiterinnen, die an der BUGH ein festes Arbeitsverhältnis haben.
50131	Arbeitsverhältnis	Arbeit	Verhältnis	4.600000	0.516398	3.500000	1.354010	Ein Erfolg im Kündigungsschutzprozess setzt nach ständiger Rechtsprechung des BAG voraus, dass zum Zeitpunkt der Kündigung noch oder überhaupt ein Arbeitsverhältnis besteht (BAG 18.04.2002 - 8 AZR 347 / 01 - ).
50132	Arbeitsverhältnis	Arbeit	Verhältnis	4.700000	0.483046	3.500000	1.354010	Die neueste Verordnung vom 11. November 1864 in Braunschweig über die Arbeitsbücher enthält keine Bestimmungen über die Arbeitsverhältnisse der Kinder.
50133	Arbeitsverhältnis	Arbeit	Verhältnis	4.000000	1.333330	3.800000	1.229270	Der Kläger hat die Unterzeichnung des dreigliedrigen Vertrages zur Auflösung des bisherigen Arbeitsverhältnisses und Neubegründung eines Arbeitsverhältnisses zur V... ausdrücklich verweigert.
50134	Arbeitsweise	Arbeit	Weise	4.800000	0.421637	2.400000	1.955050	Es sind die abgeänderten Arbeitsweisen des minderwertigen Organes, die in den Kinderfehlern wie in den Reflexanomalien zutage treten, und sie gehorchen der kompensierenden und überkompensierenden Kraft des nunmehr zur Überwertigkeit gelangenden Anteiles der psychomotorischen Sphäre.
50135	Arbeitsweise	Arbeit	Weise	4.600000	0.699206	2.800000	1.813530	Deshalb werden durch meinen persönlichen Einsatz vor Ort und meine pragmatische Arbeitsweise Ihre Mitarbeiter möglichst wenig zusätzlich belastet.
50136	Arbeitsweise	Arbeit	Weise	4.500000	0.849837	3.100000	1.449140	Vielleicht ist die Ware Produkt einer neuen Arbeitsweise, die ein neu aufgekommenes Bedürfnis zu befriedigen vorgibt oder auf eigene Faust ein Bedürfnis erst hervorrufen will.
50137	Arbeitsweise	Arbeit	Weise	4.800000	0.421637	3.200000	1.619330	Die Arbeitsweise der dortigen Indianer ist eine nachlässige und langsame.
50138	Arbeitsweise	Arbeit	Weise	4.100000	1.286680	3.200000	1.813530	Die betreffende Arbeitsweise ist dem Abschwärmen, wie dem Hobeln etwa in gleichem Grade verwandt.
50139	Arbeitsweise	Arbeit	Weise	4.900000	0.316228	3.400000	1.646550	Ferne stellt Sie am Demontrationsabend Ihre Arbeitsweise vor, daneben gibt es Rinzelgespräche und einen großen Workshop, in dem die persönliche Weiterentwicklung der Teilnehmer im Vordergrund steht.
50140	Arbeitsweise	Arbeit	Weise	4.600000	0.699206	3.500000	1.649920	"Der EG-Vertrag erhält die Bezeichnung "" Vertrag über die Arbeitsweise der Europäischen Union ""."
50141	Arbeitsweise	Arbeit	Weise	4.900000	0.316228	3.600000	1.577620	Zu den Programmpunkten im Parlament gehörte ein Vortrag über die Struktur und Arbeitsweise des Landtages.
50142	Arbeitsweise	Arbeit	Weise	4.900000	0.316228	3.600000	2.065590	Was man von der Vorliebe des Elefauten für eine einmal angenommene Ordnung der Zeit oder seiner Arbeitsweise oft behauptet hat, ist nach Tennent's Beobachtungen ungenau.
50143	Arbeitsweise	Arbeit	Weise	4.800000	0.632456	3.700000	1.251670	Zum Verständnis des Entstehens eines Umlaufplanes und der Arbeitsweise von FBS seinen nachfolgend die oben genannten Schritte erläutert.
50144	Arbeitszeugnis	Arbeit	Zeugnis	5.000000	0.000000	4.090910	1.578260	In Arbeitszeugnissen sollen keine direkten, negativen Beurteilungen stehen, um das berufliche Weiterkommen nicht zu erschweren.
50145	Arbeitszeugnis	Arbeit	Zeugnis	4.500000	0.707107	4.500000	0.707107	Dann verschafften sich die beiden ihre Arbeitszeugnisse, und ließen sich ihre sonstigen Papiere von der Behörde abstempeln.
50146	Arbeitszeugnis	Arbeit	Zeugnis	4.200000	1.316560	4.600000	0.699206	Damit schreiben Sie schnell und rechtssicher ein qualifiziertes Arbeitszeugnis - für den Gruppenleiter bis zum Vorstandsvorsitzenden.
50147	Arbeitszeugnis	Arbeit	Zeugnis	4.800000	0.632456	4.600000	0.699206	Was sagt Ihr Arbeitszeugnis im Klartext über Sie und Ihre Leistungen aus?
50148	Arbeitszeugnis	Arbeit	Zeugnis	3.700000	1.418140	4.600000	0.699206	Außer der Abschaffung der Gesindeordnung und ihrem Ersatz durch ein einheitliches Recht, außer der Abschaffung der Gesindebücher und ihrem Ersatze durch das fakultative Arbeitszeugnis, ist die allgemeine Unterstellung der Dienstboten unter die Deutsche Reichsgewerbordnung zu fordern.
50149	Arbeitszeugnis	Arbeit	Zeugnis	3.900000	2.079000	4.600000	0.966092	Bei dem Ausscheiden aus einem Arbeitsverhältnis hat der Arbeitnehmer einen gesetzlichen Anspruch auf ein schriftliches Arbeitszeugnis.
50150	Arbeitszeugnis	Arbeit	Zeugnis	4.000000	1.763830	4.700000	0.674949	Die Gesetzgebung hat sich daneben der Hoffnung hingegeben, daß sie zugleich als Arbeitszeugnis einen heilsamen Einfluß auf die Arbeiter haben werden, und daraus hauptsächlich ist das Recht der Arbeitsbücher entstanden.
50151	Arbeitszeugnis	Arbeit	Zeugnis	4.100000	1.663330	4.800000	0.632456	""" Was kann ich tun, wenn ich mit dem Inhalt des Arbeitszeugnisses nicht einverstanden bin?"
50152	Armutszeugnis	Armut	Zeugnis	3.200000	1.751190	1.300000	1.702940	Mannichfache Privilegien sorgten für die Behaglichkeit der höheren Stände; der Kieler Professor zahlte weder Steuern noch Zölle, und auch der wohlhabende Student konnte, da er doch unfehlbar mit irgend einem Amtmann oder Landvogt vervettert war, mit Sicherheit auf die Erteilung eines Armutszeugnisses rechnen.
50153	Armutszeugnis	Armut	Zeugnis	3.300000	2.162820	1.400000	1.646550	"Mit solch unbedachten und -- in meinen Augen und Ohren -- unmöglichen Äußerungen stellt man sich selbst ein Armutszeugnis aus, meine Damen und Herren vom "" Bürgerkreis Stachelhausen ""."
50154	Armutszeugnis	Armut	Zeugnis	3.100000	1.911950	1.400000	1.776390	Das ist ein Armutszeugnis, da kannst Du schönschleimen, wie Du willst, es nützt nichts.
50155	Armutszeugnis	Armut	Zeugnis	2.100000	2.024850	1.500000	1.779510	Es ist aber auch ein geistiges Armutszeugnis für einen Wirt, der dem Gaste keine bessere Unterhaltung zu bieten weiß als nur jassen und immer jassen.
50156	Armutszeugnis	Armut	Zeugnis	2.300000	2.002780	1.500000	1.840890	Kirche und Geld - ein Armutszeugnis Die beiden großen christlichen Kirchen und das liebe Geld - ein wahres Armutszeugnis!
50157	Armutszeugnis	Armut	Zeugnis	3.400000	2.011080	1.800000	1.751190	Seit einigen Wochen schon hatte der demokratische Klub, als Magistrat und Minister sich selbst ein Armutszeugnis stellten, die Sache der brotlosen Arbeiter in seine Hände genommen.
50158	Armutszeugnis	Armut	Zeugnis	3.700000	1.946510	1.900000	1.663330	Wenn Sie sich über den vorliegenden Artikel noch länger auslassen, so geben Sie der Versammlung ein Armutszeugnis.
50159	Armutszeugnis	Armut	Zeugnis	0.900000	1.663330	1.900000	1.791960	"Auch seinen kenianischen Kollegen stellte er ein Armutszeugnis aus: "" Sie waren nicht unredlich, sie waren inkompetent."
50160	Armutszeugnis	Armut	Zeugnis	2.900000	2.131770	2.300000	1.702940	""" Ich finde, dass diese Erklärung ein erbärmliches Armutszeugnis ist."
50161	Armutszeugnis	Armut	Zeugnis	3.800000	1.316560	3.100000	1.969210	Befreit von der Kurtaxe sind die Ärzte und Wundärzte und die sie begleitenden Gattinnen und Kinder, aller österreichischen Militärpersonen bis zum Range des Hauptmannes und jeder mit einem legalen Armutszeugnis versehene Kurgast. --
50162	Atemzug	Atem	Zug	4.800000	0.421637	0.500000	0.707107	Es schien ihm aus den Mienen der beiden Glücklichen, als schriebe Jeder dem Anderen seinen Erfolg zu und als dankten sie einander mit jedem Atemzuge, während er unbeachtet ihr fern stand.
50163	Atemzug	Atem	Zug	4.800000	0.421637	0.500000	0.707107	"Ihre ganze Familie musste sie hinschlachten sehen und gab verzweifelnd und mit dem letzten Atemzuge den Mördern fluchend bei diesem Anblicke ihren Geist auf "" (Waitz 3, 526 )."
50164	Atemzug	Atem	Zug	4.200000	1.549190	0.600000	0.843274	Das Meer hob und senkte sich nur noch in langen, schaumlosen, nichtsbedeutenden Wellen, wie wenn es regelmäßige, gesunde Atemzüge täte.
50165	Atemzug	Atem	Zug	4.500000	1.581140	0.800000	1.229270	Oh, Shaumbra - ob du nun ein Begleiter bist, ein Lehrer, ein Therapeut - egal, was Du tust - nimm einen tiefen Atemzug, während wir gemeinsam hier in diesem Shaumbra-Service-Center sind...
50166	Atemzug	Atem	Zug	4.800000	0.421637	0.800000	1.475730	In einem einmaligen, heroischen Ringen haben Truppen aller Wehrmachtsteile, Hitlerjugend und Volkssturmeinheiten, ihrem Fahneneid getreu, bis zum letzten Atemzug Widerstand geleistet und ein Beispiel besten deutschen Soldatentums gegeben.
50167	Atemzug	Atem	Zug	5.000000	0.000000	0.800000	1.475730	Die Vorübergehenden schlagen ein Kreuz und beten für die armen Seelen - für die Johanniswürmchen, denen so wohl zu Mute ist, daß mit jedem Atemzuge ihr Liebesfeuer aus dem Körper hervorbricht und die Umgebung mit zauberischem Glanze überzieht.
50168	Atemzug	Atem	Zug	5.000000	0.000000	0.900000	0.737865	The Whispered World ist ein klasse Adventure, das ohne schlechten Gewissens in einem Atemzug mit Monkey Island oder den großen Lucas Arts Klassikern genannt werden kann.
50169	Atemzug	Atem	Zug	5.000000	0.000000	0.900000	1.449140	Die normale Atemfrequenz beim Pferd liegt bei 8 - 14 Atemzügen pro Minute.
50170	Atemzug	Atem	Zug	4.400000	1.577620	1.100000	1.595130	Sie fordern, mit Politik beim Fussball aufzuhören, rechtfertigen im gleichen Atemzug jedoch rechte Gesinnungen bei der SGLL?!
50171	Atemzug	Atem	Zug	4.700000	0.483046	1.400000	1.505550	Hierauf trat er an ein Fenster oder vielmehr in eine der leeren Fensterhöhlen und erholte sich mit ein paar Atemzügen frischer Luft von seinem Kummer.
50172	Aufbauphase	Aufbau	Phase	3.900000	1.852930	4.100000	1.728840	An den sportlichen Ergebnissen allerdings ist abzulesen, dass wir uns mit unserer Jugendarbeit insgesamt noch in einer Aufbauphase befinden.
50173	Aufbauphase	Aufbau	Phase	3.400000	2.065590	4.200000	1.619330	In Aufbauphasen mag die Konjunktur die Arbeitslosigkeit gemildert haben, abgeschafft werden konnte sie nie.
50174	Aufbauphase	Aufbau	Phase	4.200000	0.788811	4.200000	1.751190	"Ina Baumbach schreibt über die rootGrrls im textexperten-Blog: "" Derzeit stoßen mehr und mehr Frauen zu den rootgrrls, trotz Aufbauphase und Bauarbeiten an der Website."
50175	Aufbauphase	Aufbau	Phase	4.000000	1.563470	4.400000	1.074970	Ich freu mich auf jeden Fall schon richtig auf die Aufbauphase des Falken.
50176	Aufbauphase	Aufbau	Phase	4.700000	0.483046	4.500000	0.849837	Seine Errichtung erfolgte nach Plänen der Architekten Neumann, Grötzebach & Plessow in den Jahren 1970 - 1971. Sie fällt somit in die Aufbauphase jenes Stadtteils, der als stark verdichtetes Wohngebiet am Stadtrand Berlins durch bis zu 18 - geschossige Wohnhausgruppen aus Fertigbetonteilen geprägt wird.
50177	Auftaktspiel	Auftakt	Spiel	3.500000	1.433720	4.600000	0.843274	Zunächst sah es so aus, als würden wir in Hamburg unseren Anschlusszug - und damit wahrscheinlich auch unsere Auftaktspiele - verpassen.
50178	Auftaktspiel	Auftakt	Spiel	3.800000	1.549190	4.800000	0.421637	Im Auftaktspiel gewann TSG Bretzfeld 1 gegen SV Neckarsulm in 2 Sätzen 25:13 und 25:20. Neckarsulm musste dann gegen den TSV Lehrensteinsfeld die zweite Niederlage einstecken.
50179	Auftaktspiel	Auftakt	Spiel	3.900000	1.523880	4.800000	0.632456	Beinahe wäre dem deutschen Team im Auftaktspiel gegen Italien eine Überraschung gelungen.
50180	Auftaktspiel	Auftakt	Spiel	3.900000	1.449140	4.900000	0.316228	Im Auftaktspiel erreichte sie ein 1:1 gegen SF Katernberg V, und dann gewann sie 6:2 bei RW Altenessen II.
50181	Auftaktspiel	Auftakt	Spiel	4.000000	1.563470	4.900000	0.316228	Tausend Dank, jetzt kann ich das Auftaktspiel mit ganz anderen Augen sehen, und die WM ist gleich doppelt so wertvoll für mich;-) Wenn wir dich nicht hätten, wären wir ganz arm dran...
50182	Augenkontakt	Auge	Kontakt	4.100000	1.728840	2.600000	2.011080	Jetzt sahen sich die beiden wieder tief in die Augen und Kyons Herzschlag hatte sich noch kein bisschen beruhigt oder verlangsamt, es schien fast so, als ob dieser intensive Augenkontakt mit Ami ebenso emotional war wie der Kuss selbst.
50183	Augenkontakt	Auge	Kontakt	3.700000	1.567020	2.700000	2.213590	Die anwesenden Männer grinsen leicht vor sich hin, vermeiden dabei aber den direkten Augenkontakt mit den Frauen.
50184	Augenkontakt	Auge	Kontakt	4.900000	0.316228	2.800000	1.619330	Wenn Sie nicht sicher sind, ob der Pkw-Fahrer sie bemerkt hat, sollten Sie Ihre Geschwindigkeit reduzieren, bremsbereit sein und den Augenkontakt suchen.
50185	Augenkontakt	Auge	Kontakt	4.800000	0.632456	3.200000	1.988860	Nach Augenkontakt: Bei Berührung mit den Augen gründlich mit viel Wasser bei geöffnetem Lidspalt mind. 10 Min.
50186	Augenkontakt	Auge	Kontakt	4.800000	0.632456	3.300000	2.002780	In Cuxhaven sprach mich eine Frau einfach mal auf der Straße an, weil Annika mit ihr Augenkontakt aufgenommen und sie so sonnig angestrahlt hatte.
50187	Ausbildungsstand	Ausbildung	Stand	4.600000	0.966092	1.800000	1.398410	Zur Ermittlung des Ausbildungsstandes findet während der Ausbildungszeit eine Zwischenprüfung statt.
50188	Ausbildungsstand	Ausbildung	Stand	4.900000	0.316228	2.300000	1.494430	Bei dieser periodisch stattfindenden Prüfung hinterliess der beübte Zug 1 der Feuerwehr Kriens einen sehr guten Eindruck und zeigte einen hohen Ausbildungsstand.
50189	Ausbildungsstand	Ausbildung	Stand	4.800000	0.632456	2.300000	1.766980	Die Einsatzabteilung der Feuerwehr Nieder-Ofleiden zeichnet sich durch einen hohen Ausbildungsstand aus.
50190	Ausbildungsstand	Ausbildung	Stand	4.600000	0.699206	2.400000	1.429840	Bewerbung+stärken+beispiel 2013, Ausbildung Steiermark Gaißeregg, Kurs Verlustangst Ausbildungsstand Listen Beispiele Berufe In Kunsthandwerk & Bildender Kunst - sonstige Spezifische Tätigkeitsangabe Oberösterreich Oberweis Bankvergleich Stärken Und Schwächen Bildingenieur Selbstbewusstsein Stärken Niederösterreich Unterrabenthan, Die Alternativen?
